Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2),Zooplankton 120 kHz sA (m^2 nmi^-2),Arctic cod (No. m^-2),Saffron cod (No. m^-2),Capelin (No. m^-2),herring (No. m^-2),Pollock (No. m^-2)
72.501,-159.44,49.96,206.62,0.17112,1.824,0,0,0,0
72.5,-159.47,50.098,360.36,0.037185,3.1813,0,0,0,0
72.5,-159.5,50.335,208.09,0.40246,1.837,0,0,0,0
72.5,-159.52,50.118,133.02,0.53599,1.1743,0,0,0,0
72.5,-159.55,49.626,228.32,0.17501,2.0156,0,0,0,0
72.5,-159.58,49.107,308.88,0.41412,2.7268,0,0,0,0
72.5,-159.61,49.551,410.54,0.14674,3.6243,0,0,0,0
72.5,-159.63,48.705,422.15,0.029309,3.7268,0,0,0,0
72.5,-159.66,49.419,434.09,0.068592,3.8322,0,0,0,0
72.5,-159.69,49.514,229.22,0.044762,2.0236,0,0,0,0
72.5,-159.72,49.352,276.69,0.18737,2.4426,0,0,0,0
72.5,-159.74,49.343,357.02,0.003037,3.1518,0,0,0,0
72.5,-159.77,49.343,323.26,0.004844,2.8537,0,0,0,0
72.5,-159.8,49.337,341.22,0.010466,3.0123,0,0,0,0
72.5,-159.83,49.208,292.86,0.06542,2.5854,0,0,0,0
72.5,-159.86,49.037,361.68,0.63208,3.1929,0,0,0,0
72.501,-159.88,48.872,378.5,0.010727,3.3414,0,0,0,0
72.501,-159.91,48.821,302.19,0.039764,2.6678,0,0,0,0
72.5,-159.94,48.532,275.07,0.025585,2.4283,0,0,0,0
72.5,-159.97,48.592,319.45,0.009967,2.8201,0,0,0,0
72.5,-159.99,48.599,278.93,0.046986,2.4624,0,0,0,0
72.499,-160.02,48.409,279.02,0.011797,2.4632,0,0,0,0
72.499,-160.05,48.344,222.54,0.025512,1.9646,0,0,0,0
72.498,-160.08,48.1,268.25,0.04522,2.3681,0,0,0,0
72.498,-160.1,48.267,394.63,0.047285,3.4838,0,0,0,0
72.498,-160.13,48.061,565.74,0.066806,4.9944,0,0,0,0
72.498,-160.16,48.068,568.07,0.055651,5.0149,0,0,0,0
72.496,-160.18,47.689,300.26,2.2154,2.6507,0,0,0,0
72.497,-160.19,47.836,277.03,0.40133,2.4456,0,0,0,0
72.499,-160.21,47.823,255.05,0.015065,2.2516,0,0,0,0
72.5,-160.23,47.925,309.5,0.66753,2.7323,0,0,0,0
72.5,-160.26,47.643,440.76,0.47545,3.891,0,0,0,0
72.5,-160.29,47.716,301.17,0.19155,2.6587,0,0,0,0
72.499,-160.32,47.607,126.31,0.037756,1.1151,0,0,0,0
72.499,-160.34,47.534,96.686,0.079137,0.85355,0,0,0,0
72.499,-160.37,47.602,221.81,0.016067,1.9581,0,0,0,0
72.499,-160.4,47.422,298.17,0.006898,2.6323,0,0,0,0
72.5,-160.43,47.337,364.95,0.047743,3.2218,0,0,0,0
72.5,-160.46,47.254,217.8,0.034337,1.9228,0,0,0,0
72.5,-160.48,47.109,549.97,0.085977,4.8552,0,0,0,0
72.5,-160.51,46.898,401.77,0.01733,3.5468,0,0,0,0
72.5,-160.54,46.987,310.71,0.12936,2.743,0,0,0,0
72.5,-160.57,46.812,175.86,0.12635,1.5525,0,0,0,0
72.5,-160.59,46.725,315.33,0.063078,2.7838,0,0,0,0
72.5,-160.62,46.623,361.26,0.14794,3.1892,0,0,0,0
72.5,-160.65,46.518,248.57,0.27669,2.1944,0,0,0,0
72.5,-160.68,46.579,267.56,0.16092,2.3621,0,0,0,0
72.5,-160.7,46.559,326.59,0.15921,2.8831,0,0,0,0
72.5,-160.73,46.415,213.16,0.48594,1.8818,0,0,0,0
72.501,-160.76,46.415,206.98,0.3235,1.8273,0,0,0,0
72.501,-160.79,46.388,184.09,0.10088,1.6251,0,0,0,0
72.501,-160.81,46.473,268.67,0.11836,2.3718,0,0,0,0
72.501,-160.84,46.437,177.18,0.059095,1.5641,0,0,0,0
72.501,-160.87,46.42,122.69,0.060978,1.0831,0,0,0,0
72.5,-161.09,45.544,164.74,0.10702,1.0643,0,0.041611,0,0
72.5,-161.12,45.431,135.45,0.44164,0.87513,0,0.034214,0,0
72.5,-161.14,45.485,208.99,0.070818,1.3502,0,0.052788,0,0
72.5,-161.17,45.504,380.42,0.034712,2.4578,0,0.096091,0,0
72.5,-161.2,45.357,149.94,0.053646,0.96869,0,0.037872,0,0
72.5,-161.23,45.289,162.87,0.041543,1.0523,0,0.041139,0,0
72.5,-161.25,45.388,137.19,0.035792,0.88635,0,0.034653,0,0
72.5,-161.28,45.496,135.54,0.02316,0.87566,0,0.034235,0,0
72.5,-161.31,45.575,103.34,0.09366,0.66764,0,0.026102,0,0
72.5,-161.34,45.551,144.05,0.039559,0.93068,0,0.036386,0,0
72.5,-161.36,45.629,138.27,0.047853,0.89332,0,0.034925,0,0
72.5,-161.39,45.511,123.35,0.083305,0.79691,0,0.031156,0,0
72.5,-161.42,45.198,90.363,0.49175,0.58381,0,0.022825,0,0
72.5,-161.45,45.351,75.354,0.11188,0.48684,0,0.019033,0,0
72.5,-161.48,45.338,82.183,0.076718,0.53096,0,0.020758,0,0
72.5,-161.5,45.234,107.32,0.045749,0.69339,0,0.027109,0,0
72.501,-161.53,45.084,114.61,0.13382,0.74044,0,0.028948,0,0
72.501,-161.56,45.039,116.94,0.050172,0.75553,0,0.029538,0,0
72.501,-161.59,44.81,88.163,1.1875,0.5696,0,0.022269,0,0
72.501,-161.61,44.582,72.664,0.25021,0.46946,0,0.018354,0,0
72.501,-161.64,44.414,98.826,0.60162,0.63848,0,0.024962,0,0
72.501,-161.67,44.282,74.325,0.003716,0.4802,0,0.018774,0,0
72.501,-161.7,44.604,67.801,0.011204,0.43804,0,0.017126,0,0
72.501,-161.72,44.078,65.19,0.03224,0.42117,0,0.016466,0,0
72.501,-161.75,44.4,74.513,0.084517,0.48141,0,0.018821,0,0
72.502,-161.78,44.17,88.821,0.088027,0.57385,0,0.022435,0,0
72.502,-161.81,43.963,97.862,0.25468,0.63226,0,0.024719,0,0
72.502,-161.83,44.179,61.384,0.46989,0.39659,0,0.015505,0,0
72.502,-161.86,44.175,67.845,1.3494,0.43832,0,0.017137,0,0
72.5,-161.88,44.03,60.065,0.73128,0.38806,0,0.015172,0,0
72.5,-161.91,43.642,107.19,0.63616,0.69254,0,0.027075,0,0
65.47,-168.8,57.572,2.9642,5.5942,0,4.5973e-05,0.0028997,0,0
65.461,-168.81,56.772,2.9982,4.8219,0,4.65e-05,0.0029329,0,0
65.453,-168.81,57.292,11.042,2.573,0,0.00017126,0.010802,0,0
65.445,-168.81,55.617,5.6919,2.616,0,8.8279e-05,0.005568,0,0
65.437,-168.82,55.75,4.607,3.177,0,7.1451e-05,0.0045067,0,0
65.429,-168.82,58.154,3.8967,7.4878,0,6.0435e-05,0.0038119,0,0
65.42,-168.82,59.415,4.1627,10.907,0,6.4561e-05,0.0040721,0,0
65.412,-168.83,60.616,2.4896,3.0708,0,3.8612e-05,0.0024354,0,0
65.404,-168.83,59.091,3.0267,2.9025,0,4.6943e-05,0.0029609,0,0
65.396,-168.83,56.943,5.9804,4.8927,0,9.2753e-05,0.0058502,0,0
65.387,-168.84,57.238,2.2228,3.8074,0,3.4475e-05,0.0021744,0,0
65.379,-168.84,55.532,2.8832,7.0449,0,4.4717e-05,0.0028204,0,0
65.371,-168.84,56.371,1.873,8.1393,0,2.9049e-05,0.0018322,0,0
65.363,-168.85,55.367,1.8305,3.6271,0,2.8389e-05,0.0017906,0,0
65.355,-168.85,56.637,1.9772,6.3925,0,3.0665e-05,0.0019342,0,0
65.346,-168.85,56.47,3.217,14.697,0,4.9894e-05,0.003147,0,0
65.338,-168.86,56.218,1.7228,2.4021,0,2.6719e-05,0.0016853,0,0
65.33,-168.86,55.714,1.2351,4.8807,0,1.9156e-05,0.0012082,0,0
65.322,-168.86,55.184,1.2,6.9022,0,1.8612e-05,0.0011739,0,0
65.313,-168.86,54.803,2.6994,7.2139,0,0,0.0021959,0.00021024,0
65.305,-168.87,54.653,2.4723,3.9008,0,0,0.0020193,0.00019333,0
65.297,-168.87,54.221,0.90635,4.1649,0,0,0.00075524,7.2308e-05,0
65.289,-168.87,54.407,0.9957,4.3655,0,0,0.00083196,7.9654e-05,0
65.28,-168.87,54.049,1.8617,4.4986,0,0,0.0015487,0.00014828,0
65.272,-168.88,54.164,0.89305,4.4997,0,0,0.0007164,6.859e-05,0
65.264,-168.88,54.37,9.0891,6.9662,0,0,0.007583,0.00072602,0
65.255,-168.88,54.506,3.6806,8.6083,0,0,0.0031342,0.00030008,0
65.247,-168.88,54.43,2.0029,8.1429,0,0,0.0016761,0.00016048,0
65.239,-168.89,54.027,6.3062,9.1659,0,0,0.0049089,0.00046999,0
65.231,-168.89,54.106,1.0294,20.905,0,0,0.00083727,8.0162e-05,0
65.222,-168.89,53.966,0.88237,13.501,0,0,0.0007446,7.129e-05,0
65.214,-168.9,54.046,1.0402,10.194,0,0,0.0008607,8.2406e-05,0
65.206,-168.9,54.003,1.0548,6.5167,0,0,0.00087833,8.4094e-05,0
65.198,-168.9,53.851,1.4534,5.0259,0,0,0.0011688,0.0001119,0
65.19,-168.91,53.57,1.3945,2.293,0,0,0.0011395,0.0001091,0
65.181,-168.91,53.364,1.5164,3.0866,0,0,0.0012514,0.00011982,0
65.173,-168.91,53.099,0.7138,4.4326,0,0,0.00059428,5.6898e-05,0
65.165,-168.92,52.895,1.0029,0.43189,0,0,0.00082226,7.8726e-05,0
65.157,-168.92,53.146,1.7659,1.4459,0,0,0.001456,0.0001394,0
65.149,-168.92,53.478,2.6282,1.2018,0,0,0.0021,0.00020106,0
65.14,-168.93,52.952,21.526,1.3491,0,0,0.01842,0.0017636,0
65.132,-168.93,53.055,0.93854,1.9181,0,0,0.00077285,7.3995e-05,0
65.124,-168.94,53.718,0.79815,3.6447,0,0,0.00065239,6.2462e-05,0
65.116,-168.94,53.13,0.96111,5.226,0,0,0.00078032,7.471e-05,0
65.108,-168.94,52.995,1.0697,2.303,0,0,0.00087942,8.4198e-05,0
65.1,-168.95,53.071,1.0032,3.8706,0,0,0.00082637,7.9119e-05,0
65.091,-168.95,52.793,1.132,2.2779,0,0,0.00092818,8.8866e-05,0
65.083,-168.95,52.492,1.5423,2.1311,0,0,0.0012595,0.00012059,0
65.075,-168.96,52.298,2.4003,1.261,0,0,0.0019557,0.00018725,0
65.067,-168.96,51.816,0.81686,1.1915,0,0,0.00066123,6.3308e-05,0
65.059,-168.96,51.764,4.4482,5.151,0,0,0.0035969,0.00034437,0
65.05,-168.97,51.752,1.487,8.9041,0,0,0.0012035,0.00011523,0
65.042,-168.97,51.388,1.1903,7.3323,0,0,0.00096955,9.2827e-05,0
65.034,-168.98,51.297,7.1407,9.4185,0,0,0.0060218,0.00057654,0
65.026,-168.98,51.261,2.8,7.1118,0,0,0.0022817,0.00021846,0
65.018,-168.98,51.35,6.5337,4.8751,0,0,0.0052749,0.00050503,0
65.01,-168.99,50.865,2.065,7.4351,0,0,0.00169,0.0001618,0
65.003,-168.99,50.664,12.683,13.232,0,0,0.010205,0.00097702,0
64.991,-168.81,48.857,3.3753,10.991,0,0,0.0027561,0.00026388,0
64.996,-168.79,50.207,1.384,8.7778,0,0,0.0011459,0.00010971,0
65,-168.78,51.401,3.435,7.7442,0,0,0.0027841,0.00026656,0
65.001,-168.76,51.026,5.4092,8.2636,0,0,0.0044062,0.00042186,0
65.001,-168.74,49.73,1.7222,6.0817,0,0,0.0014434,0.00013819,0
65.001,-168.72,48.865,2.6548,4.132,0,0,0.0022451,0.00021495,0
65.001,-168.7,48.481,2.8169,3.5655,0,0,0.0023391,0.00022395,0
65.001,-168.68,48.278,1.8783,2.1755,0,0,0.0015685,0.00015017,0
65.001,-168.66,48.058,2.3214,3.811,0,0,0.0019499,0.00018669,0
65.002,-168.64,48.165,3.9619,3.3759,0,0,0.0033152,0.0003174,0
65.002,-168.62,48.112,3.7424,1.9554,0,0,0.0031497,0.00030156,0
65.002,-168.6,48.139,4.2309,13.02,0,0,0.0035673,0.00034154,0
65.003,-168.58,48.152,6.5442,14.966,0,0,0.0053539,0.0005126,0
65.003,-168.56,48.05,4.6,9.3896,0,0,0.003855,0.00036908,0
65.003,-168.54,48.196,3.3681,12.358,0,0,0.0027997,0.00026805,0
65.003,-168.52,48.206,5.4917,6.3965,0,0,0.0044985,0.0004307,0
65.003,-168.5,47.839,13.413,11.851,0,0,0.011303,0.0010822,0
65.003,-168.48,47.327,18.654,11.215,0,0,0.015818,0.0015145,0
65.003,-168.46,47.236,27.592,2.4575,0,0,0.022056,0.0021117,0
65.003,-168.44,47.033,5.7979,2.1192,0,0,0.0048592,0.00046523,0
65.003,-168.42,47.026,2.7487,2.3682,0,0,0.002258,0.00021618,0
65.003,-168.4,46.474,10.671,6.7589,0,0,0.0088784,0.00085005,0
65.003,-168.38,45.641,12.532,2.3125,0,0,0.010402,0.00099596,0
65.003,-168.36,45.101,15.588,2.4003,0,0,0.012905,0.0012356,0
65.002,-168.34,44.898,29.142,0.12623,0,0,0.024118,0.0023091,0
65.002,-168.32,44.423,19.957,0.13992,0,0,0.016753,0.001604,0
65.002,-168.3,43.437,22.628,0.60108,0,0,0.018966,0.0018159,0
65.002,-168.28,43.057,29.363,0.81096,0,0,0,0,0
65.002,-168.27,42.722,27.461,1.5439,0,0,0,0,0
65.001,-168.25,43.934,23.256,1.603,0,0,0,0,0
65.001,-168.23,45.747,31.55,1.4288,0,0,0,0,0
65.001,-168.21,45.534,28.23,3.3377,0,0,0,0,0
65.001,-168.19,46.093,47.651,1.8421,0,0,0,0,0
65,-168.17,46.43,25.801,0.92083,0,0,0,0,0
65,-168.15,45.814,118.31,1.2303,0,0,0,0,0
65,-168.13,41.865,28.627,0.49872,0,0,0,0,0
65,-168.11,31.159,4.5969,0.7508,0,0,0,0,0
65,-168.09,28.072,25.454,0.10617,0,0,0,0,0
64.999,-168.07,39.503,20.683,0.46269,0,0,0,0,0
65,-168.05,45.574,29.729,2.5834,0,0,0,0,0
65,-168.03,46.079,66.645,1.8587,0,0,0,0,0
65,-168.01,44.058,36.101,0.029897,0,0,0,0,0
65,-167.99,44.05,54.64,0.32731,0,0,0,0,0
65,-167.97,43.569,46.489,0.38506,0,0,0,0,0
65,-167.95,43.663,32.737,0.15455,0,0,0,0,0
65,-167.93,43.428,35.63,0.10998,0,0,0,0,0
65,-167.91,44.263,30.429,0.55354,0,0,0,0,0
65,-167.89,44.921,41.236,0.41934,0,0,0,0,0
65,-167.87,44.775,28.434,4.4773,0,0,0,0,0
65,-167.85,44.512,6.9394,1.2447,0,0,0,0,0
65,-167.83,45.815,4.4594,0.34654,0,0,0,0,0
65,-167.81,45.378,22.98,0.60732,0,0,0,0,0
65,-167.79,43.295,12.482,0.35238,0,0,0,0,0
65,-167.77,42.302,4.9734,0.19172,0,0,0,0,0
64.999,-167.76,40.293,1.6688,0.32602,0,0,0,0,0
64.459,-165.6,22.209,0,0,0,0,0,0,0
64.456,-165.62,22.755,26.402,0.16457,0,0,0,0.0017985,6.4829e-05
64.453,-165.64,22.959,17.5,0.15213,0,0,0,0.0011888,4.2851e-05
64.45,-165.66,24.768,16.479,0.076273,0,0,0,0.001126,4.0589e-05
64.448,-165.68,26.685,14.727,0.090451,0,0,0,0.0010016,3.6105e-05
64.445,-165.69,26.486,17.069,0.024588,0,0,0,0.0011611,4.1855e-05
64.442,-165.71,27.115,10.184,0.3172,0,0,0,0.00069773,2.5151e-05
64.44,-165.73,28.651,3.2683,0.13765,0,0,0,0.00022513,8.1153e-06
64.437,-165.75,28.712,7.1905,0.022614,0,0,0,0.0005032,1.8139e-05
64.434,-165.77,27.268,5.3314,0.010434,0,0,0,0.00037337,1.3459e-05
64.432,-165.79,26.634,5.9361,0.033494,0,0,0,0.00041647,1.5013e-05
64.429,-165.8,27.47,8.8195,0.009021,0,0,0,0.00062327,2.2467e-05
64.426,-165.82,27.319,8.721,0.005378,0,0,0,0.00061629,2.2216e-05
64.423,-165.84,28.172,6.923,0.001908,0,0,0,0.00048812,1.7595e-05
64.421,-165.86,27.058,3.5311,0.1296,0,0,0,0.00024717,8.9097e-06
64.418,-165.88,27.563,8.9373,0.034276,0,0,0,0.00062337,2.2471e-05
64.415,-165.89,26.513,2.0207,0.052087,0,0,0,0.00014239,5.1327e-06
64.413,-165.91,25.87,2.3049,4.0188,0,0,0,0.00016103,5.8046e-06
64.41,-165.93,25.919,12.458,0.058666,0,0,0,0.00087486,3.1536e-05
64.408,-165.95,25.957,55.262,0.070422,0,0,0,0.0038412,0.00013846
64.405,-165.97,25.596,2.3203,0.393,0,0,0,0.00016308,5.8785e-06
64.403,-165.99,24.847,34.086,0.16818,0,0,0,0.0023575,8.4979e-05
64.4,-166,25.021,0.63507,0.1903,0,0,0,4.326e-05,1.5594e-06
64.403,-166.01,25.046,2.3106,0.042615,0,0,0,0.0001608,5.7964e-06
64.433,-166.18,26.842,10.37,0.22464,0,0,0,0.00072592,2.6167e-05
64.433,-166.2,26.231,12.58,0.14612,0,0,0,0.0008831,3.1833e-05
64.436,-166.21,25.799,18.786,0.027443,0,0,0,0.0013097,4.7209e-05
64.438,-166.23,25.816,40.816,0.015034,0,0,0,0.0028595,0.00010308
64.441,-166.25,25.658,12.74,0.068261,0,0,0,0.00088385,3.186e-05
64.443,-166.27,25.504,56.31,0.001352,0,0,0,0.0039509,0.00014242
64.446,-166.29,25.661,4.1609,0.19461,0,0,0,0.0002834,1.0216e-05
64.449,-166.31,25.716,14.711,0.51329,0,0,0,0.0010259,3.698e-05
64.451,-166.32,25.524,7.2414,0.04751,0,0,0,0.00050044,1.804e-05
64.454,-166.34,25.411,14.561,0.35754,0,0,0,0.0010156,3.661e-05
64.457,-166.36,26.042,8.1703,0.052644,0,0,0,0.00056831,2.0486e-05
64.459,-166.38,27.293,5.8333,0.022776,0,0,0,0.00040664,1.4658e-05
64.462,-166.4,27.637,5.9761,0.028945,0,0,0,0.00041718,1.5038e-05
64.465,-166.42,27.065,5.3373,0.098654,0,0,0,0.00037202,1.341e-05
64.468,-166.43,26.291,8.3685,0.044401,0,0,0,0.000583,2.1015e-05
64.47,-166.45,25.697,10.002,0.14054,0,0,0,0.00069642,2.5104e-05
64.473,-166.47,25.975,9.698,0,0,0,0,0.00067527,2.4342e-05
64.476,-166.49,29.258,8.2277,0,0,0,0,0.00057443,2.0707e-05
64.478,-166.51,32.19,2.7054,0.1008,0,0,0,0.00019042,6.8642e-06
64.481,-166.53,31.713,2.4548,0,0,0,0,0.0001713,6.175e-06
64.484,-166.54,29.656,12.105,0.009628,0,0,0,0.00083384,3.0058e-05
64.486,-166.56,30.28,1.0737,0,0,0,0,7.515e-05,2.7089e-06
64.489,-166.58,28.509,1.5567,0,0,0,0,0.00010831,3.9043e-06
64.492,-166.6,26.605,4.9312,0,0,0,0,0.00034237,1.2341e-05
64.494,-166.62,27.233,1.9279,0,0,0,0.0012352,4.2427e-05,0
64.496,-166.64,27.684,2.0827,0,0,0,0.0013294,4.5661e-05,0
64.497,-166.66,27.376,3.8116,0,0,0,0.0024207,8.3145e-05,0
64.498,-166.67,27.558,9.1793,0,0,0,0.0058196,0.00019989,0
64.499,-166.69,28.073,4.4253,0.027431,0,0,0.0028235,9.698e-05,0
64.5,-166.71,28.928,8.1938,0.000294,0,0,0.0052291,0.0001796,0
64.5,-166.73,28.152,10.348,0.009582,0,0,0.0066039,0.00022683,0
64.5,-166.75,27.92,7.1222,0,0,0,0.0045454,0.00015612,0
64.5,-166.77,27.657,11.973,0.011411,0,0,0.0076633,0.00026321,0
64.5,-166.79,27.337,22.13,0.000104,0,0,0.014214,0.00048822,0
64.501,-166.81,27.001,23.25,0,0,0,0.014839,0.00050966,0
64.501,-166.83,27.276,23.89,0.078008,0,0,0.015198,0.000522,0
64.501,-166.85,27.344,25.717,0.082194,0,0,0.016404,0.00056342,0
64.501,-166.87,26.923,15.417,0.026243,0,0,0.0098375,0.00033789,0
64.501,-166.89,26.884,14.887,0.004723,0,0,0.0094996,0.00032629,0
64.501,-166.91,27.615,14.931,0.013973,0,0,0.009529,0.00032729,0
64.501,-166.93,27.915,20.433,0.013308,0,0,0.013077,0.00044917,0
64.501,-166.95,27.865,23.526,0.073669,0,0,0.015111,0.00051902,0
64.501,-166.96,27.754,19.436,0.010866,0,0,0.012451,0.00042767,0
64.501,-166.98,27.718,14.567,0.00835,0,0,0.009302,0.0003195,0
64.502,-167,28.122,20.644,0.055118,0,0,0.013215,0.0004539,0
64.505,-167.01,28.19,10.772,0.047253,0,0,0.0068746,0.00023612,0
64.519,-167.28,28.963,47.397,0.18784,0,0,0.030136,0.0010351,0
64.515,-167.3,29.355,48.647,0.075237,0,0,0.031014,0.0010653,0
64.511,-167.31,30.034,41.769,0.11928,0,0,0.026644,0.00091515,0
64.508,-167.33,29.467,45.042,0.027162,0,0,0.028543,0.00098037,0
64.506,-167.35,30.009,44.48,0.090529,0,0,0.028352,0.0009738,0
64.505,-167.37,30.303,5.4081,0.33196,0,0,0.0034538,0.00011863,0
64.503,-167.39,30.92,15.763,0.16899,0,0,0.010098,0.00034682,0
64.502,-167.41,31.032,18.274,0.43533,0,0,0.01164,0.0003998,0
64.501,-167.43,31.724,17.313,0.73865,0,0,0.011061,0.00037993,0
64.501,-167.45,32.233,33.986,0.35572,0,0,0.021712,0.00074575,0
64.502,-167.47,31.66,47.19,0.43385,0,0,0.030155,0.0010357,0
64.502,-167.48,30.583,24.602,0.65516,0,0,0.015699,0.00053922,0
64.502,-167.5,30.648,17.176,0.46977,0,0,0.010937,0.00037564,0
64.502,-167.52,30.279,23.145,0.032391,0,0,0.01473,0.00050594,0
64.502,-167.54,30.808,58.474,0.21716,0,0,0.037305,0.0012813,0
64.502,-167.56,31.02,22.371,0.37397,0,0,0.014246,0.0004893,0
64.502,-167.58,31.372,24.502,0.48053,0,0,0.015584,0.00053528,0
64.501,-167.6,31.516,45.48,0.19163,0,0,0.028938,0.00099395,0
64.501,-167.62,31.926,57.805,1.9419,0,0,0.14773,0,0
64.501,-167.64,32.709,51.621,0.62653,0,0,0.13193,0,0
64.501,-167.66,33.99,54.445,0.84682,0,0,0.13914,0,0
64.5,-167.68,35.601,9.3324,0.76087,0,0,0.023851,0,0
64.5,-167.7,36.804,38.868,0.77397,0,0,0.099334,0,0
64.5,-167.72,37.366,56.869,0.43687,0,0,0.14534,0,0
64.5,-167.74,36.088,67.888,0.301,0,0,0.1735,0,0
64.499,-167.76,34.852,21.962,0.46645,0,0,0.056128,0,0
64.499,-167.77,35.067,21.627,0.19696,0,0,0.055272,0,0
64.499,-167.79,35.116,30.398,0.36279,0,0,0.077688,0,0
64.499,-167.81,34.975,39.404,0.4471,0,0,0.1007,0,0
64.498,-167.83,34.834,135.2,0.68973,0,0,0.34554,0,0
64.498,-167.85,34.419,24.776,0.21711,0,0,0.063319,0,0
64.498,-167.87,34.021,31.466,0.24806,0,0,0.080418,0,0
64.498,-167.89,34.112,29.694,0.12923,0,0,0.07589,0,0
64.498,-167.91,34.596,34.43,0.13373,0,0,0.087991,0,0
64.498,-167.93,35.178,42.322,0.11796,0,0,0.10816,0,0
64.497,-167.95,35.794,37.745,0.083413,0,0,0.096465,0,0
64.497,-167.97,36.308,86.704,0.085954,0,0,0.22159,0,0
64.497,-167.99,36.492,56.724,0.12426,0,0,0.14497,0,0
64.502,-168.2,37.431,219.91,0.2208,0,0,0.56201,0,0
64.506,-168.22,38.05,115.92,0.1129,0,0,0.29625,0,0
64.509,-168.24,38.25,52.493,0.78656,0,0,0.13416,0,0
64.512,-168.26,38.449,59.707,1.9237,0,0,0.15259,0,0
64.512,-168.27,38.885,126.89,0.89128,0,0,0.3243,0,0
64.508,-168.29,39.307,23.186,12.61,0,0,0.059256,0,0
64.502,-168.3,39.752,10.289,15.903,0,0,0.026296,0,0
64.5,-168.32,39.622,15.28,41.526,0,0,0.03905,0,0
64.5,-168.34,39.15,16.515,74.525,0,0,0.042208,0,0
64.5,-168.36,39.16,159.84,43.907,0,0,0.40851,0,0
64.5,-168.38,40.057,5.2065,16.915,0,0,0.013306,0,0
64.501,-168.4,40.618,13.61,24.315,0,0,0.034782,0,0
64.501,-168.42,41.186,8.5673,24.44,0,0,0.021895,0,0
64.501,-168.43,41.373,4.4872,37.05,0,0,0.011468,0,0
64.501,-168.45,41.226,3.7089,50.686,0,0,0.0094788,0,0
64.502,-168.47,39.603,2.9313,22.315,0,0,0.0074915,0,0
64.502,-168.49,41.449,3.4775,20.736,0,0,0.0088875,0,0
64.502,-168.51,42.229,19.775,5.3911,0,0,0.050539,0,0
64.502,-168.53,42.399,17.535,3.2076,0,0,0.044814,0,0
64.502,-168.55,42.695,8.624,3.8261,0,0,0.02204,0,0
64.502,-168.57,42.661,3.6015,7.665,0,0.00064303,0,0,0
64.502,-168.59,42.914,4.3908,8.4199,0,0.00078397,0,0,0
64.502,-168.61,43.118,5.1328,21.916,0,0.00091645,0,0,0
64.502,-168.63,43.445,1.5289,10.919,0,0.00027298,0,0,0
64.502,-168.65,43.177,1.743,9.2626,0,0.00031121,0,0,0
64.502,-168.67,42.438,1.425,8.6685,0,0.00025443,0,0,0
64.502,-168.69,42.087,3.7174,6.7184,0,0.00066374,0,0,0
64.501,-168.71,41.765,1.8298,10.333,0,0.00032671,0,0,0
64.501,-168.72,41.671,1.8208,11.8,0,0.0003251,0,0,0
64.501,-168.74,41.683,34.805,18.948,0,0.0062145,0,0,0
64.501,-168.76,42.302,2.4902,21.224,0,0.00044462,0,0,0
64.501,-168.78,42.35,2.3807,19.49,0,0.00042506,0,0,0
64.501,-168.8,42.7,0.91534,20.396,0,0.00016343,0,0,0
64.5,-168.82,42.881,1.1705,14.204,0,0.00020899,0,0,0
64.5,-168.84,42.23,2.0136,13.327,0,0.00035952,0,0,0
64.5,-168.86,41.485,1.7256,8.9663,0,0.00030811,0,0,0
64.5,-168.88,41.641,2.9133,9.9246,0,0.00052016,0,0,0
64.499,-168.9,41.916,5.3003,7.2513,0,0.00094636,0,0,0
64.499,-168.92,41.942,5.8794,12.748,0,0.0010498,0,0,0
64.499,-168.94,41.805,10.485,16.44,0,0.001872,0,0,0
64.498,-168.96,41.911,53.051,27.022,0,0.0094722,0,0,0
64.498,-168.98,42.02,3.2294,43.252,0,0.0005766,0,0,0
64.498,-169,42.101,4.0507,72.975,0,0.00072326,0,0,0
64.497,-169.01,42.088,6.1537,40.849,0,0.0010987,0,0,0
64.491,-169.02,42.377,5.8757,27.559,0,0.0010491,0,0,0
64.483,-169.02,43.017,2.6982,29.376,0,0.00048175,0,0,0
64.475,-169.02,42.506,8.1785,33.18,0,0.0014603,0,0,0
64.467,-169.02,42.085,0.43818,34.701,0,7.8237e-05,0,0,0
64.467,-169.01,42.038,0.10461,5.6754,0,1.8679e-05,0,0,0
64.589,-168.95,43.151,0.16247,2.2067,0,2.901e-05,0,0,0
64.588,-168.94,42.935,0.96545,4.4224,0,0.00017238,0,0,0
64.58,-168.94,43.13,0.83978,2.2089,0,0.00014994,0,0,0
64.572,-168.95,42.571,0.70974,2.4911,0,0.00012672,0,0,0
64.563,-168.95,42.033,1.0937,1.4815,0,0.00019527,0,0,0
64.555,-168.95,41.79,0.89521,2.1486,0,0.00015984,0,0,0
64.547,-168.96,41.968,1.2113,4.875,0,0.00021628,0,0,0
64.539,-168.96,42.2,2.5248,4.8729,0,0.00045079,0,0,0
64.531,-168.97,42.436,1.0807,4.2011,0,0.00019296,0,0,0
64.523,-168.98,42.626,1.0348,5.1324,0,0.00018476,0,0,0
64.516,-168.98,42.855,0.49445,10.875,0,8.8284e-05,0,0,0
64.508,-168.99,42.714,1.2873,9.0817,0,0.00022985,0,0,0
