Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2),Zooplankton 120 kHz sA (m^2 nmi^-2),Arctic cod (No. m^-2),Saffron cod (No. m^-2),Capelin (No. m^-2),herring (No. m^-2),Pollock (No. m^-2)
67,-168.21,33.459,0.56392,0.71886,0,0,0,0,0
67,-168.19,33.48,2.3372,0.45027,0,0,0,0,0
67,-168.17,33.517,2.2476,0.52261,0,0,0,0,0
67,-168.15,33.572,1.0994,0.19578,0,0,0,0,0
67,-168.13,33.714,2.0389,0.10511,0,0,0,0,0
67,-168.11,33.791,2.2603,0.34701,0,0,0,0,0
67,-168.09,33.849,2.975,0.94905,0,0,0,0,0
67,-168.06,33.997,2.4734,0.72751,0,0,0,0,0
67,-168.04,34.157,5.7464,1.9834,0,0,0,0,0
67,-168.02,34.172,8.6082,1.1956,0,0,0,0.00037975,0
67,-168,34.329,11.137,3.1112,0,0,0,0,0
67,-167.98,34.458,7.1109,1.3149,0,0,0,0,0
67,-167.96,34.583,5.9912,1.3143,0,0,0,0,0
67,-167.94,34.753,0.95655,3.5152,0,0,0,0,0
67,-167.91,34.795,1.4139,1.905,0,0,0,0,0
67,-167.89,34.941,0.7951,1.5711,0,0,0,0,0
67,-167.87,35.158,0.58863,2.0225,0,0,0,0,0
67.004,-167.86,35.326,1.1967,4.4018,0,0,0,0,0
67.004,-167.85,35.396,0.98641,17.205,0,0,0,0,0
67.001,-167.84,35.268,1.3906,1.1826,0,0,0,0,0
67.001,-167.82,35.479,0.93993,0.75359,0,0,0,0,0
67.001,-167.8,35.357,1.7017,2.9067,0,0,0,0,0
67.001,-167.78,35.515,4.2202,2.1072,0,0,0,0,0
67.001,-167.76,35.646,3.021,0.67954,0,0,0,0,0
67.001,-167.73,35.72,4.1707,0.53471,0,0,0,0,0
67.001,-167.71,35.767,3.4608,1.1377,0,0,0,0,0
67.001,-167.69,35.893,2.8917,1.4611,0,0,0,0.00026227,0
67.001,-167.67,35.973,4.4919,1.0403,0,0,0,0.00045196,0
67.001,-167.65,36.134,2434.7,1.249,0,0,0,0.42621,0
67.001,-167.63,36.074,4313.1,1.6327,0,0,0,0.6812,0
67.002,-167.65,36.248,25.709,22.785,0,0,0,0.0038475,0
67.001,-167.63,36.126,16.845,1.4676,0,0,0,0.00083431,0
67.001,-167.61,36.142,195.83,0.74892,0,0,0,0.033637,0
67.001,-167.59,36.231,1102.2,0.75403,0,0,0,0.19372,0
67.001,-167.56,36.334,2.7256,1.1701,0,0,0,0,0
67.001,-167.54,36.446,3.5901,0.67252,0,0,0,0,0
67.001,-167.52,36.619,4.1257,1.1937,0,0,0,1.1789e-05,0
67.001,-167.5,36.613,28.033,2.3544,0,0,0,0.0040286,0
67.001,-167.48,36.792,632.74,1.5072,0,0,0,0.10877,0
67.001,-167.46,36.88,4.1037,5.8772,0,0,0,0.00023993,0
67.001,-167.44,37.063,5.6942,0.65398,0,0,0,0.00040827,0
67.001,-167.41,37.192,2.5914,0.801,0,0,0,0,0
67.001,-167.39,37.402,6.8303,1.2624,0,0,0,0,0
67.001,-167.37,37.572,994.51,1.1059,0,0,0,0.15366,0
67.001,-167.35,37.748,8.8043,0.75822,0,0,0,0.00036962,0
67.001,-167.33,37.909,54.771,0.56884,0,0,0,0.0088756,0
67,-167.31,38.051,69.401,1.296,0,0,0,0.010947,0
67,-167.29,38.25,6.0796,0.21302,0,0,0,0,0
67,-167.27,38.404,6.932,0.31211,0,0,0,0,0
67,-167.24,38.657,10.684,0.18675,0,0,0,0.0014565,0
67,-167.22,38.783,279.48,0.86051,0,0,0,0.049332,0
67,-167.2,38.937,5.0386,0.31543,0,0,0,0,0
67,-167.18,39.101,12.213,0.6949,0,0,0,0,0
67.002,-167.16,39.273,14.397,1.5598,0,0,0,0,0
66.954,-167.07,38.991,586.91,0.11234,0,0.014528,0,0.10304,0
66.962,-167.06,39.118,2.0481,0.040501,0,0.0076078,0,0,0
66.969,-167.05,39.263,2.7972,0.33374,0,0.0079772,0,0.00011404,0
66.977,-167.04,39.366,5.0502,0.082545,0,0.01876,0,0,0
66.984,-167.03,39.419,3.2948,0.89608,0,0.012239,0,0,0
66.992,-167.02,39.505,2.3877,1.833,0,0.0088694,0,0,0
66.998,-167.01,39.814,7.1541,3.5538,0,0.017921,0,0.00040257,0
67.001,-166.99,40.075,5.3991,4.2527,0,0.017979,0,9.5406e-05,0
67,-166.97,40.106,60.007,6.281,0,0.019733,0,0.0097056,0
67,-166.95,39.863,6.4033,3.0793,0,0.023786,0,0,0
67,-166.93,39.544,8.3827,2.0646,0,0.031139,0,0,0
67,-166.91,39.353,7.2226,0.51072,0,0.026829,0,0,0
67,-166.88,39.345,9.5362,0.15301,0,0.035424,0,0,0
67.001,-166.86,39.388,6.6436,0.35172,0,0.024679,0,0,0
67.001,-166.84,39.475,2.6812,0.01351,0,0.0099598,0,0,0
67.001,-166.82,39.925,2.0936,0.01027,0,0.0077769,0,0,0
67,-166.8,39.856,2.1122,0.090579,0,0.007846,0,0,0
67,-166.78,39.609,2.612,0.064252,0,0.0097028,0,0,0
67,-166.76,39.248,6.1998,0.00437,0,0.02303,0,0,0
67,-166.74,38.81,4.0634,0.092978,0,0.015094,0,0,0
67,-166.71,38.524,3.0515,0.083801,0,0.011335,0,0,0
67,-166.69,38.207,3.6885,0.01241,0,0.013702,0,0,0
67,-166.67,37.891,5.3834,0.43039,0,0.019997,0,0,0
67,-166.65,37.623,501.72,0.004726,0,0.013916,0,0.089408,0
67,-166.63,37.507,378.75,1.8704,0,0.014474,0,0.065803,0
67,-166.61,37.371,6.4651,0.21793,0,0.023649,0,1.6953e-05,0
67,-166.59,37.191,5.7085,2.7258,0,0.021205,0,0,0
67.002,-166.57,37.103,7.4466,0.54944,0,0.027661,0,0,0
67.004,-166.56,37.152,7.6263,0.42036,0,0.028329,0,0,0
67,-166.56,36.932,11.49,0.22624,0,0.042681,0,0,0
66.992,-166.55,36.678,16.461,2.7351,0,0.061144,0,2.047e-07,0
66.987,-166.54,36.538,13.433,0.61515,0,0.049898,0,0,0
66.988,-166.52,36.294,13.23,0.12101,0,0.049144,0,0,0
66.993,-166.51,36.053,10.07,0.068245,0,0.037406,0,0,0
66.997,-166.49,35.926,17.117,0.094968,0,0.063585,0,0,0
66.999,-166.47,35.332,20.416,0.089942,0,0.075836,0,0,0
66.999,-166.45,34.562,13.466,1.6643,0,0.05002,0,0,0
66.999,-166.43,33.727,13.844,0.094482,0,0.051425,0,0,0
66.999,-166.4,32.945,9.7893,2.0136,0,0.036364,0,0,0
66.999,-166.38,32.219,15.499,18.87,0,0.057573,0,0,0
66.999,-166.36,31.595,4.4764,0.19716,0,0.016628,0,0,0
66.999,-166.34,31.076,4.2807,0.060718,0,0.015901,0,0,0
66.999,-166.32,30.626,2.7913,0.14864,0,0.010369,0,0,0
66.999,-166.3,30.193,3.9633,0.13085,0,0.014722,0,0,0
66.999,-166.28,29.732,6.074,0.021687,0,0.022563,0,0,0
66.999,-166.25,29.399,6.84,0.42303,0,0.025408,0,0,0
66.999,-166.23,29.138,5.5953,0.035681,0,0.020784,0,0,0
66.999,-166.21,28.899,36.444,0.10288,0,0.13537,0,1.9886e-07,0
66.999,-166.19,28.649,10.442,0.072824,0,0.03879,0,0,0
67,-166.17,28.3,188.94,0.53864,0,0.033225,0,0.030748,0
67,-166.15,27.976,15.586,1.791,0,0.021922,0,0.0016557,0
67,-166.13,27.684,13.133,0.00769,0,0.048785,0,0,0
67,-166.11,27.274,8.4858,0.33424,0,0.031522,0,0,0
67,-166.08,26.871,4.0626,2.2187,0,0.015091,0,0,0
67,-166.06,26.444,5.9977,0.029958,0,0.022279,0,0,0
67,-166.04,26.114,10.589,21.322,0,0.039323,0,6.0448e-07,0
67,-166.02,25.767,17.789,0.34855,0,0.06608,0,0,0
67,-166,25.699,28.636,3.3016,0,0.10637,0,0,0
67,-165.98,24.688,7.4362,0.10051,0,0.027623,0,0,0
67,-165.96,24.281,6.8487,0.21086,0,0.02544,0,0,0
67,-165.93,24.449,4.9569,0.10242,0,0.018413,0,0,0
67.002,-165.92,24.445,9.589,0.027009,0,0.03562,0,0,0
67.008,-165.91,24.598,9.7512,0.033539,0,0.036222,0,0,0
67.014,-165.9,24.888,6.6845,0.30728,0,0.02483,0,3.8718e-08,0
66.971,-166.08,25.275,9.2931,4.2192,0,0.034521,0,0,0
66.975,-166.06,24.938,1838.1,0.25549,0,0.073088,0,0.27369,0
66.978,-166.04,24.803,13.757,0.11812,0,0.051103,0,0,0
66.982,-166.02,24.399,37.382,0.05993,0,0.13886,0,0,0
66.986,-166,24.826,7.35,0.030852,0,0.027303,0,0,0
66.99,-165.98,24.225,3.1953,0.19674,0,0.011869,0,0,0
66.994,-165.96,24.051,4.3241,0.18057,0,0.016062,0,0,0
66.998,-165.95,24.154,8.5281,0.033347,0,0.031679,0,0,0
67,-165.93,24.343,6.5259,0.95119,0,0.024241,0,0,0
67,-165.9,24.008,11.802,2.6872,0,0.04384,0,0,0
67,-165.88,24.033,13.216,0.11886,0,0.049094,0,0,0
67,-165.86,24.517,15.051,0.34749,0,0.05591,0,0,0
67,-165.84,25.058,10.986,0.076008,0,0.040807,0,0,0
67,-165.82,25.182,8.4786,0.025597,0,0.031495,0,0,0
67,-165.8,25.041,11.224,0.47218,0,0.041695,0,0,0
67,-165.78,24.369,12.512,0.3563,0,0.046477,0,0,0
67,-165.76,23.466,12.894,0.2087,0,0.047897,0,0,0
67,-165.73,23.502,5.4588,0.28421,0,0.020277,0,0,0
67,-165.71,23.636,5.8948,0.13801,0,0.021897,0,0,0
67,-165.69,23.789,3.8563,0.33824,0,0.014325,0,0,0
67.001,-165.67,23.972,5.9884,0.47672,0,0.022245,0,0,0
67.001,-165.65,24.16,15.268,3.0476,0,0.056713,0,0,0
67.001,-165.63,24.28,6.6395,0.35221,0,0.024663,0,0,0
67.001,-165.61,24.652,4.1504,1.9985,0,0.015417,0,0,0
67.001,-165.58,24.937,3.8785,0.81204,0,0.014407,0,0,0
67.001,-165.56,25.499,5.3686,0.30639,0,0.019942,0,0,0
67.001,-165.54,25.949,9.2425,1.6554,0,0.034332,0,0,0
67.001,-165.52,26.126,4.2547,2.3742,0,0.015805,0,0,0
67.001,-165.5,25.992,3.3334,0.39166,0,0.012383,0,0,0
67.001,-165.48,26.126,18.593,0.47606,0,0.069066,0,0,0
67.001,-165.46,26.205,18.874,0.32806,0,0.07011,0,0,0
67.001,-165.44,26.433,11.097,0.15894,0,0.04122,0,0,0
67.001,-165.41,27.058,17.118,1.7249,0,0.063587,0,0,0
67.001,-165.39,27.317,25.658,8.6005,0,0.095299,0,4.6212e-07,0
67.001,-165.37,27.233,63.77,0.60418,0,0.23688,0,0,0
67.001,-165.35,27.075,27.681,1.6527,0,0.10283,0,0,0
67.001,-165.33,27.073,173.08,1.3042,0,0.038704,0,0.024652,0
67.002,-165.31,27.03,25.947,0.99708,0,0.061677,0,0.0014267,0
67.005,-165.29,27.164,0.42019,0.077835,0,0.0015609,0,0,0
67.012,-165.26,27.484,16.168,0.35776,0,0,0.041986,0.00039758,0
67.008,-165.28,27.533,11.984,2.5427,0,0,0.031288,0.00029628,0
67.004,-165.3,27.42,10.963,0.081897,0,0,0.028573,0.00027057,0
67,-165.32,27.241,3.5484,0.49723,0,0.013181,0,0,0
66.998,-165.31,27.19,10.349,0.69015,0,0.038442,0,0,0
67,-165.29,27.214,23.792,0.16421,0,0,0.061784,0.00058507,0
67,-165.28,27.259,11.344,0.098367,0,0,0.029505,0.0002794,0
67,-165.26,27.259,10.647,2.7325,0,0,0.027672,0.00026204,0
67,-165.23,27.259,13.104,7.4136,0,0,0.034018,0.00032213,0
67,-165.21,27.222,9.0702,2.133,0,0,0.023484,0.00022238,0
67,-165.19,27.225,10.116,1.5637,0,0,0.02624,0.00024848,0
67,-165.17,27.17,6.0996,2.8313,0,0,0.015822,0.00014983,0
67,-165.15,26.666,6.8557,0.89532,0,0,0.017786,0.00016843,0
67,-165.13,26.391,15.972,1.2257,0,0,0.04149,0.00039289,0
67.001,-165.11,26.337,24.355,15.814,0,0,0.063341,0.00059981,0
67.001,-165.09,26.425,13.435,5.7882,0,0,0.034895,0.00033043,0
67.001,-165.06,26.482,10.101,0.39939,0,0,0.026223,0.00024832,0
67.001,-165.04,26.487,9.5268,5.2429,0,0,0.024709,0.00023398,0
67,-165.02,26.488,4.947,0.69407,0,0,0.012834,0.00012153,0
67,-165,26.393,9.8332,24.573,0,0,0.02557,0.00024213,0
67,-164.98,26.465,3.6873,1.3544,0,0,0.009558,9.051e-05,0
67,-164.96,26.635,5.3153,0.35104,0,0,0.013781,0.0001305,0
67,-164.94,26.504,5.1868,0.15392,0,0,0.013432,0.00012719,0
67.001,-164.91,26.108,8.8396,0.22485,0,0,0.022938,0.00021721,0
67.001,-164.89,25.885,6.0372,0.21963,0,0,0.015652,0.00014822,0
67.001,-164.87,25.89,3.3951,0.000325,0,0,0.0088036,8.3366e-05,0
67.001,-164.85,25.372,7.2512,0.15822,0,0,0.018809,0.00017811,0
67,-164.83,25.097,12.734,0.10509,0,0,0.032963,0.00031214,0
67,-164.81,25.568,7.2992,0.48554,0,0,0.01891,0.00017907,0
67,-164.79,25.982,8.3059,0.28399,0,0,0.021484,0.00020344,0
67,-164.77,25.323,11.4,0.033049,0,0,0.029508,0.00027943,0
67,-164.74,24.931,5.8838,0.058345,0,0,0.015254,0.00014445,0
67,-164.72,26.438,8.746,0.33851,0,0,0.022682,0.00021479,0
67,-164.7,27.11,6.2676,0.097272,0,0,0.016272,0.00015408,0
67,-164.68,27.42,5.5494,0.072268,0,0,0.014402,0.00013638,0
67.123,-164.59,29.188,4.1635,0.029832,0,0,0.010824,0.0001025,0
67.131,-164.59,29.411,6.0294,0.014984,0,0,0.015673,0.00014842,0
67.14,-164.59,29.599,7.3561,0.000371,0,0,0.019144,0.00018129,0
67.148,-164.59,29.799,9.6936,0.044572,0,0,0.025153,0.00023818,0
67.156,-164.59,29.983,4.3163,0.002501,0,0,0.011262,0.00010664,0
67.165,-164.59,30.183,7.107,0.29073,0,0,0.018492,0.00017511,0
67.173,-164.59,30.317,16.744,0.021153,0,0,0.043485,0.00041178,0
67.181,-164.59,30.455,7.6561,0.10323,0,0,0.019945,0.00018887,0
67.19,-164.59,30.557,5.8398,0.3895,0,0,0.01519,0.00014384,0
67.198,-164.59,30.621,2.67,0.058918,0,0,0.0069509,6.5822e-05,0
67.206,-164.59,30.703,18.169,1.064,0,0,0.047296,0.00044786,0
67.215,-164.59,30.688,7.6094,0.36877,0,0,0.019767,0.00018718,0
67.223,-164.59,30.636,9.2295,0.00398,0,0,0.023998,0.00022725,0
67.231,-164.59,30.518,5.9502,0.19017,0,0,0.015459,0.00014639,0
67.24,-164.59,30.367,3.6968,0.033355,0,0,0.0096217,9.1113e-05,0
67.248,-164.59,30.086,3.7229,0.56302,0,0,0.0096793,9.1658e-05,0
67.256,-164.59,29.618,5.415,0.1074,0,0,0.014077,0.0001333,0
67.265,-164.59,29.752,3.3999,0.45341,0,0.0077644,0.0021649,0,0
67.273,-164.59,29.786,6.6164,0.013089,0,0.01511,0.0042131,0,0
67.281,-164.59,29.585,4.5022,0.03366,0,0.010282,0.0028669,0,0
67.29,-164.59,28.765,2.7406,0.03853,0,0.0062587,0.0017451,0,0
67.298,-164.59,28.133,3.3532,1.9003,0,0.0076579,0.0021352,0,0
67.306,-164.59,27.829,5.8602,0.05213,0,0.013383,0.0037316,0,0
67.315,-164.59,27.687,5.3846,0.62816,0,0.012297,0.0034287,0,0
67.323,-164.59,27.631,4.4605,0.001592,0,0.010187,0.0028403,0,0
67.331,-164.59,27.597,2.4134,0.28389,0,0.0055115,0.0015368,0,0
67.34,-164.59,27.612,3.1953,0.003474,0,0.0072973,0.0020347,0,0
67.348,-164.59,27.581,7.1299,0.001653,0,0.016283,0.0045401,0,0
67.356,-164.58,27.715,9.3411,0.49672,0,0.021333,0.0059481,0,0
67.365,-164.58,27.848,9.1282,0.24064,0,0.020846,0.0058126,0,0
67.373,-164.58,28.036,8.5739,1.1181,0,0.019581,0.0054596,0,0
67.381,-164.58,28.217,17.779,0.81361,0,0.040602,0.011321,0,0
67.39,-164.58,28.367,12.151,0.045473,0,0.027751,0.0077377,0,0
67.398,-164.58,28.551,7.1335,0.18393,0,0.016291,0.0045424,0,0
67.406,-164.58,28.678,13.201,0.000953,0,0.030147,0.0084058,0,0
67.415,-164.58,28.818,33.195,0.49066,0,0.075809,0.021138,0,0
67.423,-164.58,28.921,6.469,0.096263,0,0.014774,0.0041193,0,0
67.431,-164.58,29.045,6.5305,1.119,0,0.014914,0.0041584,0,0
67.44,-164.58,29.13,14.946,0.16539,0,0.034132,0.009517,0,0
67.448,-164.58,29.223,33.069,5.3178,0,0.075521,0.021057,0,0
67.456,-164.58,29.3,33.77,0.027371,0,0.077122,0.021504,0,0
67.465,-164.58,29.369,26.679,26.124,0,0.060927,0.016988,0,0
67.473,-164.58,29.349,47.395,0.57827,0,0.10824,0.03018,0,0
67.481,-164.58,29.345,25.621,0.51061,0,0.058512,0.016315,0,0
67.49,-164.58,29.389,21.512,0.037985,0,0.049128,0.013698,0,0
67.498,-164.58,29.458,7.8005,0.067268,0,0.017814,0.0049671,0,0
67.506,-164.58,29.449,11.622,0.21153,0,0.026541,0.0074002,0,0
67.465,-164.59,29.618,20.412,0.72228,0,0.046617,0.012998,0,0
67.473,-164.6,29.684,17.697,1.4086,0,0.040415,0.011269,0,0
67.48,-164.61,29.775,6.0279,0.29871,0,0.013766,0.0038384,0,0
67.487,-164.62,29.833,1400.1,2.3799,0,0.013951,0.0038899,0.23921,0
67.495,-164.63,30.127,8.12,0.065681,0,0.018544,0.0051706,0,0
67.499,-164.64,30.574,6.9056,0.52607,0,0.015771,0.0043973,0,0
67.5,-164.66,30.928,3.9075,0.001549,0,0.0089238,0.0024882,0,0
67.499,-164.69,31.319,23.416,2.7405,0,0.053476,0.014911,0,0
67.499,-164.71,31.66,5.3401,0.84799,0,0.012195,0.0034004,0,0
67.499,-164.73,31.941,6.3615,0.36945,0,0.014528,0.0040508,0,0
67.499,-164.75,32.193,5.1582,0.65832,0,0.01178,0.0032846,0,0
67.5,-164.77,32.439,8.5197,0.23954,0,0.019457,0.0054251,0,0
67.5,-164.8,32.643,5.2871,0.10098,0,0.012074,0.0033667,0,0
67.5,-164.82,32.848,5.6923,0.029462,0,0.013,0.0036247,0,0
67.5,-164.84,33.022,9.2848,0.31574,0,0.021204,0.0059123,0,0
67.5,-164.86,33.201,6.5601,1.058,0,0.014982,0.0041773,0,0
67.5,-164.88,33.355,6.8202,0.28399,0,0.015576,0.0043429,0,0
67.5,-164.9,33.515,5.1783,0.046268,0,0.011826,0.0032974,0,0
67.5,-164.93,33.7,4.7923,0.2428,0,0.010944,0.0030516,0,0
67.5,-164.95,33.867,4.2115,2.3494,0,0.009618,0.0026818,0,0
67.5,-164.97,34.006,6.6657,3.3472,0,0.015223,0.0042445,0,0
67.5,-164.99,34.141,9.7359,2.1205,0,0.022234,0.0061995,0,0
67.5,-165.01,34.279,4.3827,0.16836,0,0.010009,0.0027908,0,0
67.5,-165.03,34.482,6.6476,0.7806,0,0.015181,0.004233,0,0
67.5,-165.06,34.687,10.656,0.31064,0,0.024336,0.0067857,0,0
67.5,-165.08,34.9,2.7698,8.674,0,0.0063254,0.0017637,0,0
67.5,-165.1,35.076,3.0071,0.59875,0,0.0068675,0.0019149,0,0
67.5,-165.12,35.223,7.3733,0.72423,0,0.016839,0.0046951,0,0
67.5,-165.14,35.333,4.7335,2.7985,0,0.01081,0.0030141,0,0
67.5,-165.17,35.422,4.803,0.82336,0,0.010969,0.0030584,0,0
67.5,-165.19,35.547,6.4021,1.5757,0,0.014621,0.0040767,0,0
67.5,-165.21,35.7,9.3399,0.45221,0,0.02133,0.0059473,0,0
67.501,-165.23,35.908,5.254,0.45113,0,0.00013281,0.00013396,0,0
67.501,-165.25,36.03,8.2104,1.1166,0,0.00020754,0.00020934,0,0
67.5,-165.27,36.092,5.6776,1.045,0,0.00014352,0.00014476,0,0
67.5,-165.29,36.125,8.1006,2.6027,0,0.00020477,0.00020654,0,0
67.501,-165.32,36.229,9.6785,1.0146,0,0.00024466,0.00024677,0,0
67.501,-165.34,36.338,9.258,2.1552,0,0.00023403,0.00023605,0,0
67.5,-165.36,36.467,19.141,4.9503,0,0.00048386,0.00048805,0,0
67.5,-165.38,36.584,4.7111,1.7764,0,0.00011909,0.00012012,0,0
67.5,-165.4,36.749,5.0257,2.6779,0,0.00012704,0.00012814,0,0
67.5,-165.42,36.915,11.283,2.1101,0,0.00028521,0.00028768,0,0
67.5,-165.45,37.091,11.63,1.2101,0,0.00029399,0.00029654,0,0
67.5,-165.47,37.261,12.281,1.1765,0,0.00031044,0.00031312,0,0
67.5,-165.49,37.415,23.203,2.1709,0,0.00058652,0.00059159,0,0
67.5,-165.51,37.636,28.57,2.9822,0,0.00072219,0.00072844,0,0
67.5,-165.53,37.838,35.149,0.79175,0,0.00088851,0.0008962,0,0
67.5,-165.55,38.03,82.937,4.1708,0,0.0020965,0.0021147,0,0
67.5,-165.58,38.225,23.647,0.66464,0,0.00059774,0.00060291,0,0
67.5,-165.6,38.397,181.27,1.21,0,0.0045822,0.0046218,0,0
67.5,-165.62,38.561,21.366,2.6064,0,0.0005401,0.00054478,0,0
67.5,-165.64,38.73,25.94,1.2925,0,0.00065572,0.0006614,0,0
67.5,-165.66,38.836,51.939,5.1367,0,0.0013129,0.0013243,0,0
67.5,-165.69,38.946,62.989,2.1734,0,0.0015922,0.001606,0,0
67.5,-165.71,39.08,49.139,2.2044,0,0.0012421,0.0012529,0,0
67.5,-165.73,39.219,71.729,1.2113,0,0.0018132,0.0018289,0,0
67.5,-165.75,39.395,23.532,2.5255,0,0.00059485,0.0006,0,0
67.5,-165.77,39.495,43.173,2.32,0,0.0010913,0.0011008,0,0
67.5,-165.79,39.625,37.969,1.464,0,0.00095979,0.0009681,0,0
67.5,-165.82,39.816,31.806,0.92418,0,0.000804,0.00081096,0,0
67.5,-165.84,39.956,23.866,1.1636,0,0.0006033,0.00060852,0,0
67.5,-165.86,40.06,82.376,3.1383,0,0.0020823,0.0021003,0,0
67.5,-165.88,40.32,8.812,1.6987,0,0.00022275,0.00022468,0,0
67.497,-165.89,40.296,8.5529,2.4405,0,0.0002162,0.00021807,0,0
67.557,-165.83,41.26,40.286,1.5015,0,0.0010184,0.0010272,0,0
67.55,-165.84,41.118,20.811,1.3154,0,0.00052607,0.00053063,0,0
67.542,-165.85,41.014,20.337,0.94367,0,0.00051408,0.00051853,0,0
67.535,-165.86,40.71,25.438,1.7903,0,0.00064303,0.0006486,0,0
67.527,-165.87,40.637,19.534,1.7587,0,0.00049379,0.00049806,0,0
67.52,-165.88,40.596,10.052,2.1316,0,0.0002541,0.0002563,0,0
67.512,-165.89,40.504,7.7845,7.608,0,0.00019678,0.00019848,0,0
67.505,-165.9,40.364,11.539,0.88897,0,0.00029169,0.00029422,0,0
67.499,-165.91,40.231,9.8572,2.5939,0,0.00024917,0.00025133,0,0
67.498,-165.93,40.334,8.7887,1.072,0,0,0,0,0
67.5,-165.95,40.493,6.707,1.1032,0,0,0,0,0
67.501,-165.97,40.643,6.5178,1.0891,0,0,0,0,0
67.501,-165.99,40.755,29.273,1.958,0,0,0,0,0
67.501,-166.02,40.865,5.882,12.93,0,0,0,0,0
67.501,-166.04,41.035,9.3942,41.622,0,0,0,0,0
67.504,-166.01,41.006,4.0765,42.481,0,0,0,0,0
67.502,-166.03,41.078,15.821,68.645,0,0,0,0,0
67.501,-166.05,41.175,7.5656,12.269,0,0,0,0,0
67.501,-166.08,41.317,8.8396,4.7306,0,0,0,0,0
67.501,-166.1,41.485,17.589,4.9513,0,0,0,0,0
67.503,-166.12,41.742,13.921,5.6781,0,0,0,0,0
67.503,-166.14,41.873,13.868,4.7436,0,0,0,0,0
67.503,-166.16,42.016,11.89,3.9752,0,0,0,0,0
67.503,-166.18,42.267,9.9467,6.1255,0,0,0,0,0
67.502,-166.21,42.525,9.5744,7.3242,0,0,0,0,0
67.502,-166.23,42.597,10.19,6.3794,0,0,0,0,0
67.502,-166.25,42.696,11.345,6.3503,0,0,0,0,0
67.502,-166.27,43.095,10.424,4.7514,0,0,0,0,0
67.502,-166.29,43.339,5.8952,15.211,0,0,0,0,0
67.502,-166.31,43.533,16.16,29.643,0,0,0,0,0
67.502,-166.34,43.74,7.1947,19.878,0,0,0,0,0
67.502,-166.36,43.933,14.623,22.737,0,0,0,0,0
67.502,-166.38,44.054,17.89,12.046,0,0,0,0,0
67.501,-166.4,44.178,6.9893,12.804,0,0,0,0,0
67.501,-166.42,44.324,8.6255,20.797,0,0,0,0,0
67.5,-166.44,44.639,8.9657,6.1203,0,0,0,0,0
67.501,-166.44,44.605,7.0305,36.189,0,0,0.00091931,0,0
67.5,-166.46,44.672,22.053,51.03,0,0,0.016207,0,0
67.5,-166.48,44.835,19.153,12.553,0,0,0.0076597,0,0
67.5,-166.51,44.972,9.1101,15.021,0,0,0.0011912,0,0
67.5,-166.53,45.058,4.0616,14.323,0,0,0.0005311,0,0
67.499,-166.54,45.146,3.5817,40.711,0,0,0.00046834,0,0
67.5,-166.53,45.14,4.431,45.209,0,0,0.0005794,0,0
67.501,-166.54,45.017,6.5242,14.853,0,0,0.0022168,0,0
67.498,-166.56,45.076,15.951,74.934,0,0,0.0054239,0,0
67.499,-166.58,45.282,3.8639,40.081,0,0,0.00050525,0,0
67.501,-166.6,45.346,6.598,12.639,0,0,0.0027627,0,0
67.5,-166.62,45.462,10.339,18.718,0,0,0.001352,0,0
67.5,-166.64,45.614,14.268,39.054,0,0,0.0078346,0,0
67.5,-166.66,45.715,10.686,34.094,0,0,0.0013973,0,0
67.5,-166.68,45.785,5.9292,35.961,0,0,0.0007753,0,0
67.5,-166.71,45.854,18.416,21.423,0,0,0.014343,0,0
67.5,-166.73,46.038,4.5277,10.774,0,0,0.00059204,0,0
67.5,-166.75,46.151,5.2508,18.13,0,0,0.0006866,0,0
67.5,-166.77,46.205,8.6967,12.546,0,0,0.0011372,0,0
67.5,-166.79,46.248,16.44,7.6756,0,0,0.0021497,0,0
67.5,-166.81,46.292,7.1729,23.622,0,0,0.00093793,0,0
67.5,-166.84,46.361,7.5476,37.258,0,0,0.00098693,0,0
67.5,-166.86,46.357,10.415,17.35,0,0,0.0013619,0,0
67.5,-166.88,46.418,10.846,17.725,0,0,0.0014183,0,0
67.5,-166.9,46.495,7.2738,50.991,0,0,0.00095113,0,0
67.5,-166.92,46.619,7.296,60.279,0,0,0.00095403,0,0
67.501,-166.95,46.623,8.1791,48.956,0,0,0.0010695,0,0
67.501,-166.97,46.58,15.41,12.359,0,0,0.002015,0,0
67.501,-166.99,46.527,8.2032,12.77,0,0,0.0010727,0,0
67.501,-167.01,46.503,12.356,33.31,0,0,0.0037375,0,0
67.501,-167.03,46.464,11.5,42.528,0,0,0.0031182,0,0
67.501,-167.05,46.408,19.363,77.049,0,0,0.0025319,0,0
67.501,-167.08,46.333,8.9076,68.581,0,0,0.0011648,0,0
67.5,-167.1,46.234,12.832,48.058,0,0,0.0016779,0,0
67.5,-167.12,46.276,10.923,52.221,0,0,0.0014283,0,0
67.5,-167.14,46.207,10.387,59.412,0,0,0.0013583,0,0
67.5,-167.16,46.142,14.24,24.609,0,0,0.006247,0,0
67.5,-167.18,46.309,5.2566,9.4792,0,0,0.00068735,0,0
67.499,-167.2,46.443,5.0198,37.482,0,0,0.0014886,0,0
67.565,-167.23,47.094,4.6027,19.017,0,0,0.00060185,0,0
67.557,-167.22,47,5.6635,10.185,0,0,0.00074056,0,0
